open,high,low,close,volume
31.5905,32.0341,30.7278,31.1360,5391
29.2873,30.0186,28.7855,29.6498,86390
28.7226,29.3879,28.6295,28.7758,90262
29.6094,30.4746,29.1350,29.6134,63821
29.3709,29.9918,28.6594,29.5955,51882
29.6464,29.9731,28.5458,29.3696,10529
30.6253,30.6760,29.9697,30.1851,35484
28.6905,29.4562,28.2265,28.9704,72462
28.6879,28.8565,27.5550,28.5153,76804
27.4656,27.7273,26.2946,27.2261,22177
28.3403,28.9042,28.0477,28.4148,14558
27.1421,28.0558,26.5948,26.9248,54570
25.0566,25.9361,24.9959,25.4548,32403
26.0996,26.9810,25.7842,26.4437,62361
25.8847,26.1771,25.2933,25.7210,62779
24.3933,24.7589,24.0735,24.3953,43510
24.3438,25.4827,24.2770,24.6278,51349
25.6735,26.3291,24.7679,26.1033,40618
27.3197,27.8217,26.6559,26.9041,97658
27.4396,27.9939,27.0832,27.8617,39935
28.7333,28.7903,28.5733,28.6178,5275
28.7634,29.7020,28.7188,29.1609,42814
30.6946,31.3330,29.7471,30.5724,69208
29.8306,30.5898,29.1406,29.5134,72554
28.1313,29.1298,27.4699,28.4915,39417
28.8161,29.3015,28.0692,28.8356,83855
29.9123,30.3657,28.9960,29.9133,54797
29.9974,30.6434,29.8634,29.9001,64543
28.1124,28.8691,27.4057,28.6052,83434
30.3177,30.9676,29.2518,29.9640,23428
29.9534,30.3197,29.5709,29.5819,53748
30.4708,30.4842,30.1248,30.3451,37891
30.9754,32.2675,30.6728,31.3959,99584
31.4392,32.0322,31.0799,31.1409,83667
29.9749,31.1879,29.4761,30.3456,83771
30.8223,31.5603,30.4975,30.8705,17226
32.3171,32.3525,31.8369,32.1196,71142
31.8613,32.6584,31.2798,32.3242,26486
32.8766,33.2818,32.2981,32.9448,73709
32.9367,33.4695,31.5174,32.4432,6393
31.7073,32.2303,31.4972,32.0465,66302
30.9912,31.1026,29.8965,30.6062,21776
30.0582,30.9656,29.6214,29.9322,90967
30.6587,31.6045,29.3297,30.2798,46583
29.5466,30.4389,28.8494,29.3897,24310
30.1427,30.3717,29.6102,29.7696,80098
29.1471,30.1068,28.6527,29.1199,73979
29.4652,30.1002,28.7344,29.4780,20488
29.9803,31.2971,29.2409,30.4742,32365
31.0245,31.3649,30.3469,31.1692,31232
32.0185,32.9809,31.0893,31.6377,42693
30.4062,31.0254,29.9794,30.7312,34105
29.7211,30.5826,29.4579,29.5109,18569
29.9793,30.6440,29.5861,29.8070,40911
30.4443,31.3007,29.7599,30.8914,79439
31.4857,31.7172,30.5639,31.5696,10268
31.5065,32.4810,31.0132,31.4285,13506
31.2285,31.5299,30.4255,31.1154,4952
31.8058,32.5559,31.0254,31.5227,83776
32.4014,33.3140,31.8092,32.8055,32367
33.9941,34.4101,33.6732,34.0403,14671
32.5735,33.5807,32.2638,33.0266,96905
33.7326,34.2793,32.8477,33.4700,18618
33.5070,34.7802,32.5326,33.9891,71069
35.0924,35.5833,34.4010,34.9822,11635
34.4721,34.6755,33.6278,34.4633,10999
34.7712,35.3259,33.6341,34.5240,7734
34.6546,35.2175,34.4076,35.1025,36810
34.2484,34.3728,33.2232,33.8536,52190
33.0640,33.7955,32.9706,33.2606,28507
32.9132,33.8013,31.7551,32.4888,51058
33.5358,33.9895,33.3370,33.9751,89725
33.0405,33.6839,32.1513,32.8214,61298
33.3185,34.1167,32.4922,33.4555,61385
32.4342,32.9390,31.8769,32.0241,54506
30.5392,31.4336,29.9824,30.5897,54751
29.7545,30.2219,29.4452,29.4550,53787
30.3794,31.4681,29.3919,30.8742,21202
30.4474,31.7676,30.3139,30.8445,77533
31.2860,31.4220,30.7478,30.9412,67447
31.3954,32.2604,31.1446,31.6791,36980
30.3169,31.3573,29.3512,30.5443,83110
29.6995,30.7410,28.8762,30.1121,10624
29.3949,29.4973,28.3425,29.0985,78603
28.2641,29.4048,28.0345,28.5180,38582
29.2594,29.4839,28.2017,28.9976,95567
30.2264,30.3979,29.7076,30.1845,79471
30.3879,30.4531,29.9414,30.2892,56863
31.6769,32.3286,30.9495,31.4731,53185
32.4056,32.7291,31.3685,32.2199,44734
30.6999,31.7299,29.7057,31.0420,39361
29.8986,30.0480,29.4526,29.7446,45542
28.2460,29.5502,27.9700,28.5584,66790
29.7226,29.9858,28.5620,29.4117,16722
30.6384,31.5010,29.9149,30.3941,27520
29.7913,31.0168,29.0781,30.0632,8863
30.0700,30.3072,29.6661,29.7493,81665
29.7744,30.5924,29.0003,30.1236,44837
31.7586,32.3890,30.4693,31.3799,16318
30.9599,31.9256,30.2067,30.7649,54926
29.5240,29.9274,28.5369,29.6383,86613
29.6859,29.9019,29.1754,29.8091,9915
29.2318,30.1424,28.4163,28.8259,98925
29.0367,29.6423,28.8423,29.5023,81033
29.3637,30.4377,29.1505,29.7506,3340
30.7844,31.5030,29.9686,30.7761,7572
30.4983,30.9503,29.5139,30.0663,91989
29.1259,29.8126,28.7163,29.5167,62360
29.2565,29.7821,28.8779,29.1745,99156
28.7411,29.2448,28.0863,29.2190,22427
29.9592,30.5512,29.4378,30.2216,45622
29.6443,30.7401,29.5725,29.7811,17898
28.1923,28.4598,27.7150,28.3571,88872
27.2165,28.2134,26.6047,26.9224,21174
27.4761,28.2619,27.1301,27.2725,1027
28.2613,28.2837,27.3011,28.1041,31883
27.4579,28.0073,26.7523,27.3206,16695
26.2428,26.7645,24.8621,25.8213,99341
26.8830,27.2116,25.6034,26.3985,46720
25.8638,26.1198,25.3339,25.5470,14318
25.7560,26.5941,25.1807,25.4262,97239
25.9642,27.0708,25.1033,26.4415,82738
27.3650,28.2282,26.8743,27.7653,67139
28.1205,28.7191,27.9773,28.1295,45560
28.7139,29.1485,27.4669,28.3784,63430
29.1953,30.0151,29.0429,29.5676,34730
29.9258,30.0962,29.3935,29.8136,85900
28.5000,29.6216,27.7281,28.7414,12827
29.5721,29.7913,29.1903,29.3590,21182
30.8109,31.5057,30.0439,30.5208,93391
29.0153,30.2243,28.4358,29.4555,97160
29.1296,29.2526,28.2828,29.1537,63203
28.9016,29.2132,28.2914,28.9727,85052
28.0195,28.1272,26.7885,27.7668,52935
27.1323,27.3700,26.5019,26.9481,85435
26.6065,27.4160,26.4701,26.7729,81229
26.7831,27.8719,26.4380,27.0017,86225
28.2707,28.6075,27.0858,28.0263,59533
29.3019,29.4418,29.0963,29.4217,99044
30.3326,31.2721,29.3558,30.5290,28902
29.5359,30.7980,29.0305,29.8320,65366
31.2356,32.2193,30.3267,30.7886,9258
31.2091,32.0357,30.5448,31.6710,38934
30.8537,30.9813,30.2854,30.8478,45189
31.5318,32.3584,30.7654,31.5043,73576
32.5630,32.5997,31.8950,32.4550,58894
32.2382,33.0269,31.6261,31.9106,33970
31.3304,32.0071,30.9079,31.7270,56961
31.0340,31.9208,30.3058,31.3174,88216
33.2310,33.6178,32.6630,32.7772,52107
34.1097,34.1535,33.1170,33.7767,57619
34.5840,34.7873,33.7704,34.6073,4624
35.0336,36.2658,34.4802,35.4016,42240
34.9857,35.5056,34.0161,34.4935,42061
33.5899,34.2213,32.5605,33.2491,57329
33.4616,33.9844,32.3871,33.2863,79152
32.1359,32.7583,31.8206,31.9035,39822
31.3462,32.2149,30.6122,30.9865,67649
31.8417,33.0080,31.0721,32.2027,69552
31.8352,32.5199,30.6265,31.3683,44983
30.4937,30.7787,29.4358,30.1666,52054
30.9720,31.4197,30.5951,31.2288,15103
32.5858,33.5447,31.9830,32.6698,50374
32.2680,32.6264,31.8351,31.9709,17968
30.1070,30.8763,29.2701,30.5658,81275
28.6333,29.8523,27.9458,29.0745,80263
28.5278,29.1555,27.7336,28.2408,52268
27.0322,27.9321,26.6978,27.1710,74067
28.1964,28.5357,27.4180,28.3817,91832
28.3853,29.5544,28.3741,28.8398,18942
29.5406,30.2203,29.3442,29.9978,88093
28.2971,29.5363,27.4860,28.5978,88803
28.8486,29.9893,28.4817,29.3154,54497
28.4010,29.3026,27.4378,28.3907,84620
29.1661,29.3254,28.0160,28.8096,63855
27.4865,28.2205,26.6950,27.5402,46284
28.8024,29.3026,28.5409,28.6249,87518
27.8821,28.3380,27.5636,28.2648,92918
29.2029,30.6069,28.5689,29.6452,43033
29.9773,30.9122,29.2478,29.6515,78096
30.0333,31.1253,29.0945,30.4901,83851
29.3162,30.0836,28.3657,29.8004,80914
30.8343,31.3190,30.2814,30.5222,89711
30.2188,30.2322,29.6662,30.0981,93985
31.3158,32.4207,30.4122,31.4238,3585
31.0940,32.0403,30.7376,31.1883,81123
31.2164,32.4331,30.9504,31.5805,8405
32.1850,32.2755,31.1763,32.1489,49165
33.5555,33.8541,32.9598,33.3422,95455
32.6672,33.2421,32.2181,32.4262,18120
32.1184,33.0334,31.6074,32.4684,6302
33.1742,33.6335,32.2986,32.7417,29602
31.6212,32.4722,31.5000,32.0474,34631
32.3569,33.2327,31.4561,32.0463,78551
31.6211,32.1298,30.9602,31.6331,87168
31.8408,32.4523,31.4598,31.4853,7292
32.3782,32.5917,31.9892,32.3385,6019
32.0802,33.0635,30.9135,31.6398,38967
31.4511,31.9084,30.2593,30.9562,12488
31.5439,32.7740,30.8711,31.8473,78892
32.0125,32.7522,31.8058,32.4775,69896
31.5702,32.1217,30.6562,31.4128,68620
31.7987,32.0214,30.9293,31.7578,89142
30.6736,31.9088,30.4170,31.0780,82369
30.2497,31.0665,29.5493,30.2209,23354
31.4880,31.9418,30.6284,31.5194,14993
30.7166,30.8931,30.1631,30.6470,77857
31.8931,32.3269,31.3403,31.7640,39175
30.1532,31.5410,29.8137,30.6145,86859
31.6781,32.6409,30.9175,31.5651,87090
32.7814,33.1798,31.8179,32.4195,53818
32.8266,32.8287,32.7455,32.7921,40002
31.4783,32.6861,31.1585,31.7225,74238
32.1345,32.8111,31.9608,32.4423,61982
32.9961,33.8603,32.3151,33.2056,63373
33.2695,33.5146,32.7846,33.2716,15409
31.8790,32.1168,31.3680,32.1093,87250
31.8676,32.6380,31.3245,32.2324,19004
33.3177,33.7554,32.3680,33.1312,1637
32.1667,32.3654,31.6173,32.1636,68002
32.9083,34.0749,32.4389,33.1075,98193
33.8910,34.3706,32.5593,33.3996,48149
34.2280,34.9740,33.1425,33.7752,46924
33.8003,34.7257,33.7775,34.1265,71968
35.2918,35.6952,34.7508,34.9694,58965
34.5952,34.7877,33.9867,34.6990,94306
35.4184,35.7385,34.6857,35.4953,89361
34.5003,35.5542,33.7957,34.6703,17866
34.0806,34.3740,33.9745,34.2508,96291
34.7354,34.8717,34.3260,34.5122,74851
36.0388,36.6071,35.3150,35.5716,19401
34.6995,35.2815,34.2906,34.5330,28219
34.1145,35.3048,33.3467,34.6067,74313
35.3714,35.4420,34.4040,34.8786,70044
34.4362,34.4635,33.7372,34.1015,94143
36.0222,36.6862,35.4448,35.5708,14621
35.7801,35.8849,34.3226,35.3010,24336
34.3052,35.5751,33.4324,34.6730,38087
33.6015,34.0867,32.7263,33.7042,17338
32.5390,32.7310,32.3455,32.5732,94099
33.5735,34.4141,32.6910,33.6389,80077
34.6591,35.4092,33.9068,34.2869,99836
35.7400,36.7176,34.4575,35.4500,77075
34.3729,35.4903,34.2575,34.5897,16432
33.7079,34.4686,33.0502,33.9154,17598
34.8506,35.4841,33.6940,34.5699,97454
35.0228,35.4316,34.4426,34.7916,61757
33.4794,34.4004,32.5217,33.9144,45059
34.2128,34.4479,33.4055,33.8674,83952
32.5532,32.6743,31.4739,32.3781,79258
31.3884,31.7919,30.5583,31.7089,83877
31.0090,31.6269,30.0767,30.9608,42999
31.1952,31.3927,31.1942,31.2372,80893
31.7533,32.9167,31.4981,32.0447,17461
31.7353,31.7470,30.9437,31.4958,20933
32.6003,33.4768,31.5739,32.5446,46535
32.7930,33.6848,32.0431,33.0454,8689
32.4755,33.6010,32.3811,32.9750,88576
31.8121,32.1547,31.4199,31.6255,69063
31.0491,31.9452,30.5527,30.5743,23763
29.1001,30.2308,29.0260,29.2614,89193
28.6973,29.1439,28.2265,28.2737,89531
29.7075,29.8493,28.9474,29.4933,46940
28.1744,29.1165,27.3290,28.6519,12572
28.5950,29.3985,27.5077,28.1994,11023
28.5136,28.5896,27.7852,28.1723,86432
27.5395,27.7918,27.2642,27.5901,52819
26.3137,26.8146,25.7746,26.3675,49842
25.8370,26.0990,25.3539,25.8914,99161
26.6088,26.6228,26.2700,26.4061,55267
25.2842,25.7427,24.3498,25.2989,18525
25.3593,25.4524,24.7382,25.4340,81422
27.0050,27.2667,26.4950,26.5780,21037
27.1089,28.0820,26.8767,27.4335,71729
26.4327,26.5928,26.0098,26.3592,6613
24.8349,26.0733,24.6693,25.3139,16551
24.5331,25.3789,23.7817,24.7366,23856
25.4911,26.3509,24.6533,25.6947,91825
25.8194,26.6638,24.8700,25.6003,80401
24.2563,25.2337,23.5454,24.2408,75019
25.1537,25.4749,23.9645,24.8165,19483
23.9536,24.6578,23.8163,24.4502,17737
23.9893,24.5100,23.9822,24.0444,20422
24.9603,25.4529,24.2812,24.6338,66760
24.6850,25.0683,24.1093,24.3638,55595
23.2212,23.4868,23.0584,23.4199,99668
24.7183,25.5523,24.2279,24.3637,70952
22.9393,23.6493,22.6973,22.9256,65449
24.1560,24.2519,23.7182,24.0629,60418
22.9803,23.8658,22.1956,23.4391,39987
21.9065,22.4269,21.4322,22.2119,45453
23.1709,23.9212,22.1779,23.0113,82420
23.9001,24.5772,23.1712,23.7521,78593
23.5047,23.8022,23.3094,23.4032,83154
25.2215,25.6444,24.7043,24.7486,32439
23.1543,23.6766,22.7045,23.3179,12979
24.1162,24.4318,23.1080,24.0755,2479
25.1035,25.7780,24.3545,24.8695,57171
24.6223,25.0758,24.4482,24.8604,84434
26.4156,26.8599,26.0612,26.3578,65502
25.4253,26.3046,24.7283,25.6802,29654
27.2263,27.8522,26.7055,27.0062,17820
27.3000,28.4573,27.2376,27.7468,3060
28.7504,29.5053,28.0232,28.4233,34860
28.2870,28.8910,27.3524,27.8900,8047
27.7667,28.3957,26.8390,27.7300,83497
26.7367,27.1500,25.8317,27.0716,86352
27.0221,27.6043,25.6814,26.6751,15619
27.6722,27.8731,26.9689,27.4316,80496
26.2852,27.2270,25.3086,26.5969,59250
27.8120,28.4987,27.2360,28.0133,83798
27.7060,28.5563,27.5203,28.1833,91453
27.2685,27.3811,26.9837,27.3023,37741
28.7777,28.9957,28.1019,28.6251,64981
27.9977,28.6091,27.4310,28.2223,74075
27.5802,28.5066,26.4718,27.2917,76737
27.6282,27.6920,27.3359,27.3362,37434
28.5936,28.9843,28.2634,28.5366,74519
27.9294,28.1586,27.5462,27.9498,76664
28.0137,28.6065,27.2157,28.1896,84882
26.5428,27.0018,26.0929,26.8791,73312
28.1013,28.6202,27.1743,27.9616,46506
27.1153,27.5649,26.7676,27.3132,30935
27.4201,28.5316,27.4097,27.6723,52582
27.7930,27.9788,26.9822,27.9782,70101
28.6635,28.7949,28.4817,28.7728,19681
29.6259,30.2334,28.6338,29.8810,69793
28.9825,29.3171,28.0279,28.6296,64375
29.8982,30.8404,29.4666,29.5125,24099
28.9120,29.3932,28.6424,28.7463,67932
27.4589,28.4498,27.2502,27.2530,52151
28.0873,28.9947,27.1087,27.8197,94990
26.6883,26.8826,26.1594,26.6079,57674
27.8069,28.2322,27.5516,27.7755,14178
25.9902,26.4908,25.9825,26.4721,7350
25.4806,26.4581,24.7474,25.7283,36273
25.6814,25.7437,25.0492,25.4460,74086
25.2684,26.1886,24.7821,25.6827,79872
25.6309,26.0080,24.8990,25.5486,4057
26.9360,27.4983,26.5223,26.8972,76502
27.4238,28.2642,26.7097,27.4834,45371
28.9845,29.6850,27.9435,28.5183,70245
27.6695,28.1044,27.0698,27.1888,38371
26.4062,26.8694,25.5292,26.2083,19238
25.1223,26.2545,24.4853,25.4879,78612
26.4668,26.7896,26.0206,26.3803,96183
24.6917,25.5385,23.8254,25.1366,77153
26.3981,27.1335,25.6362,26.1868,29313
26.0990,26.3657,25.1217,25.9915,72928
25.9669,26.8485,25.8596,26.4240,72476
26.6174,27.6065,26.2421,26.7502,1417
26.8438,27.7618,25.8808,27.1711,53716
26.8761,27.9152,25.9220,27.3276,91557
27.2023,27.8282,26.8059,26.8981,36127
28.1610,29.1233,27.9553,28.1339,40293
29.0233,29.4631,28.5871,28.7005,93086
27.9080,28.2054,27.6678,27.6859,10641
27.2493,27.5194,26.1985,27.0908,62529
27.9433,28.6688,27.5531,27.9988,40466
28.5000,28.7028,28.0423,28.2529,84091
28.0484,28.7923,27.5284,28.4259,30814
28.9248,29.3399,28.7216,29.2159,32899
27.7432,27.9225,27.3917,27.8782,38930
26.9565,26.9981,26.3915,26.8033,55009
27.0071,28.2827,26.6740,27.2926,60869
27.3767,27.7285,26.3673,26.9589,13715
25.6815,26.2832,25.1239,26.0322,67253
26.0096,27.0668,25.3335,26.1887,52882
25.5198,26.4089,25.0450,25.2896,9092
24.4925,25.3411,24.1787,24.6062,80017
24.4244,24.4371,23.6770,23.9476,31686
24.4591,24.6869,23.3306,24.2998,25841
23.5287,24.2685,22.9215,23.8684,72068
22.2359,22.6153,21.2885,22.5766,83710
22.4128,23.3307,21.9609,22.7650,39844
23.4314,24.2100,22.8250,23.2073,4748
23.6006,23.6153,22.8483,23.4378,93401
22.6188,23.5046,22.0663,22.9119,18432
24.3514,24.6878,23.6990,23.9427,52073
22.4187,23.2808,22.3257,22.6055,26804
22.7935,23.2019,22.5612,22.6376,11664
23.7638,24.5956,22.9605,23.5400,11504
24.3053,25.4179,23.4209,24.6490,74834
24.9649,26.2084,24.6700,25.2557,76400
23.7806,24.8124,23.3154,24.1421,38847
23.2201,23.9156,22.3393,23.2007,61632
24.4412,24.8374,24.0767,24.5691,45403
23.8625,24.3694,23.6547,24.1971,74738
23.1098,24.4335,23.0625,23.5324,96227
24.2227,24.3938,23.3736,23.9732,5400
25.4996,25.6825,24.6682,25.2711,20166
25.7561,26.4691,25.2062,25.4669,65410
24.6603,24.9662,24.0665,24.9434,58561
25.3271,26.0739,24.2137,24.8573,18581
25.2542,25.5092,24.4394,24.8322,96961
23.5228,24.7019,23.1348,23.9831,64297
24.5936,25.1407,23.6473,24.7729,92436
24.9687,25.6814,24.6827,24.9571,77455
24.6472,25.6363,24.1611,24.5473,20177
25.1164,25.2799,24.4416,24.7590,50600
24.5913,25.0143,23.6861,24.2823,20977
24.2723,24.5139,23.8481,23.9592,20909
25.4763,25.9981,24.8532,25.1019,82252
25.2480,25.5802,24.7798,24.9379,9366
23.7730,24.4574,23.6578,23.7515,90853
25.0503,25.8153,24.8443,24.8860,98185
24.0668,24.9748,23.3778,24.1841,97907
25.2429,26.4535,25.0089,25.6615,20063
26.7556,27.2078,26.2408,27.1408,36990
28.7642,28.9378,28.0840,28.3040,12707
27.4029,28.2181,26.4604,27.5783,42408
28.0410,28.1236,27.4080,27.7203,86370
26.4914,26.7365,25.5581,26.4130,27480
25.9321,26.2810,25.5689,25.5847,9056
25.2180,25.9053,24.6095,25.7090,52853
25.8846,26.3723,25.1512,25.8884,71903
26.6864,26.7272,25.9530,26.1949,93471
26.3613,27.1160,25.5304,26.0720,11058
26.5291,27.2091,25.5611,26.4233,46614
27.3518,28.0739,27.0554,27.7657,11088
27.7721,27.8829,26.8485,27.4343,45175
27.4837,28.7806,27.3652,27.8382,88015
28.5347,29.4052,27.6146,28.3140,96301
28.8859,29.9794,28.3266,29.2275,70300
29.9643,30.5938,29.4308,30.2879,4808
31.0687,31.2122,30.9939,31.0877,77955
30.2311,30.8820,29.8939,30.2669,5950
29.4227,29.6183,28.9471,28.9508,9953
27.8367,28.6478,26.7294,27.6743,36807
28.7453,29.2654,27.9701,28.4958,31564
27.5353,28.1412,27.0093,27.6561,91353
27.5193,28.1204,26.8712,27.7268,37356
27.1141,27.9456,25.9536,26.7397,21959
28.2315,28.4151,27.8071,27.8841,85259
26.8578,27.7197,26.7725,27.2062,10551
28.6906,29.5366,27.9364,28.3316,39089
27.4109,28.1749,26.6559,27.2956,14981
27.4887,28.2591,27.4185,27.8254,81327
28.4695,29.4141,27.8370,28.7283,3699
29.9349,30.8095,29.8398,29.9210,59503
30.4534,31.3407,30.2143,30.5982,44602
31.2294,31.9146,30.5445,31.6151,51440
32.5074,32.6322,31.7196,32.1678,48458
31.0906,32.1086,30.3908,31.4658,20299
31.3289,31.7650,31.1882,31.3281,14184
30.7558,31.8654,30.4178,31.2183,12746
29.9963,30.9063,29.0158,30.4324,30997
31.9948,32.4121,31.4615,31.6753,50934
33.3536,33.6976,32.9041,32.9557,35263
33.7434,34.3966,33.2773,33.9258,2720
34.8433,35.3614,34.3212,34.4231,6951
34.9422,35.0398,34.5785,34.8769,90431
34.0621,35.0293,33.3356,34.0257,52175
33.4406,33.7770,32.6488,33.3362,81996
34.4729,35.1890,34.1738,34.3586,66920
32.5534,34.0287,32.0204,33.0452,47951
31.2466,31.9422,30.7276,31.5478,30765
31.0817,32.2774,30.5296,31.4115,47394
32.4878,32.4929,31.4829,32.2194,46396
31.7919,32.3482,30.9336,32.2853,69717
33.6277,33.9361,32.8314,33.4286,88510
35.0107,35.9028,33.8936,34.8513,20051
34.9090,35.3002,33.6896,34.4504,48276
34.7414,35.6738,34.1835,35.0260,76985
33.7024,34.4113,33.5810,33.8753,7298
35.5023,35.5725,35.3014,35.3588,50677
36.5905,36.7915,36.0792,36.1520,54042
34.4537,35.1019,33.4766,34.9067,1465
34.4129,35.5328,33.6341,34.5696,11314
34.3627,34.7116,34.2741,34.3920,3825
32.8583,33.5089,32.2353,33.1532,33324
33.0287,33.9986,32.4216,32.9112,67826
32.5803,33.4399,31.9076,32.8263,33343
32.0320,32.4057,31.4299,31.7744,73723
31.6418,31.7198,31.0679,31.4096,51592
30.7386,31.7203,29.9544,30.4561,87241
29.0757,29.1519,28.6210,28.9870,21966
28.9803,29.8096,28.3224,28.6950,28211
29.0523,29.5812,28.5901,28.7080,52185
29.5418,30.0491,29.3126,29.7745,61572
28.4097,28.7537,28.2149,28.3021,94980
29.1366,30.0991,28.2998,29.3673,77326
30.0232,30.3829,28.9970,29.6761,22096
29.4724,30.8890,29.0715,29.8906,45984
29.6155,29.9142,28.4083,29.2103,3285
30.3152,30.6055,30.0672,30.1576,88791
30.9637,31.8586,30.7175,31.3642,19480
30.7966,31.6512,30.6211,31.1953,93875
30.6545,31.4397,29.7894,30.3761,46291
31.5293,32.4104,30.5326,31.8711,56342
33.1221,33.8163,32.8297,33.3521,8130
32.9220,34.0435,32.1444,33.3139,20651
33.8429,34.1409,33.5522,33.6630,92680
33.6716,33.6990,32.6765,33.6171,73265
34.6812,35.5220,33.9305,35.0136,75671
36.6603,37.5727,35.9061,36.4112,74838
36.3243,36.3414,35.3887,36.3256,79324
35.0120,35.9884,34.1946,35.0891,20852
33.8163,34.7629,33.4205,33.8825,54915
35.1823,35.2814,33.9680,34.8018,82297
36.0882,37.0770,35.4515,35.7889,55457
36.3212,36.8172,35.6657,36.5180,81026
34.7800,35.4602,34.7191,35.1530,7193
33.5965,34.4333,32.5990,33.9479,96646
34.1012,34.9058,33.5349,34.5059,49630
35.7123,36.2113,35.6687,35.8395,21453
35.2909,35.2969,34.7366,34.9183,21792
35.5110,36.0243,34.2311,35.0863,58441
34.9513,35.6584,33.9224,34.5511,96143
35.5872,35.6969,35.1050,35.3602,72731
34.5289,35.3489,33.6120,34.0878,51246
33.4416,34.4016,32.7587,33.5212,46933
32.6579,32.9945,32.1892,32.2820,6695
32.5708,33.5531,32.3621,32.4220,50900
32.4909,33.0137,32.2213,32.6094,2009
31.7446,32.9425,31.2696,32.2053,30156
32.1414,32.3771,31.8088,32.0905,3639
32.9131,33.3601,32.1967,32.8202,28299
34.2637,34.4152,33.8056,34.0532,80532
33.4747,33.9270,32.9891,33.1805,85558
34.8032,35.0388,34.1888,34.5493,3328
34.0125,34.0754,32.8037,33.7867,20880
33.3036,34.1105,32.7105,33.3588,72916
34.0301,34.5131,33.8048,34.1939,96024
34.1153,35.1493,33.3687,34.4790,39010
34.8558,35.0339,33.4741,34.4000,15564
33.3791,34.2801,32.7290,32.9969,25026
34.2842,35.2527,33.2831,34.2705,50173
33.1232,34.2199,32.2022,33.2784,93841
33.9814,34.2554,32.7949,33.7820,92545
33.0659,33.1270,32.0795,32.9837,33549
32.6967,33.1032,32.0735,32.8187,31081
32.7691,32.9551,32.2810,32.6136,92414
32.1569,32.8369,31.7597,32.3998,25205
33.7677,34.3569,32.8259,33.7012,49265
33.8253,34.0122,32.9812,33.7822,53494
32.1520,32.7294,31.9794,32.6170,93985
32.5582,32.8754,31.7149,32.4406,24837
32.4611,33.7000,31.6540,32.8037,49505
33.4984,34.5097,33.2417,33.7626,63670
34.9279,35.4370,34.3471,35.2374,7510
35.4066,36.4076,34.5326,35.7987,90986
35.2016,36.1456,34.4645,34.7161,16660
36.0584,36.8342,35.6653,35.8657,42425
34.7368,35.3126,33.5026,34.4154,63222
33.3451,34.2094,32.2998,33.1126,98930
33.4091,33.5888,32.4077,33.1047,39140
32.2252,32.8342,31.3708,32.3411,26545
32.5408,32.7844,31.7013,32.0473,25252
31.4819,32.6904,31.3043,31.7527,43530
31.0153,31.5721,30.0833,31.3211,11592
32.9574,33.7968,31.7159,32.4597,81237
33.1869,34.0606,33.1786,33.4457,93879
31.7000,32.2684,31.2068,31.9462,11711
32.5823,32.6839,31.3631,32.1870,24892
31.4525,32.1974,31.1681,31.7268,40920
33.0678,33.6652,32.7761,32.9273,57664
33.0712,34.1105,32.5274,33.5405,77687
33.0545,33.1978,32.0591,33.1820,38707
35.0396,35.6744,34.2678,34.5441,49393
35.6294,36.0135,34.4283,35.2729,68358
35.3406,36.5554,35.2445,35.6494,48074
35.5734,35.6894,34.1705,35.0772,15594
35.7533,35.9314,35.3838,35.6422,16337
37.1394,37.6669,36.0319,37.0006,63792
38.6482,39.2780,37.6825,38.2255,20693
36.8675,37.1369,36.3647,37.0815,13925
37.4173,38.1107,36.7754,37.7890,23212
39.1319,39.3525,37.7675,38.6807,85926
38.3863,38.8552,37.7386,38.2848,86129
38.6553,39.1551,38.5040,38.6563,47293
37.1150,37.9457,36.3521,37.5554,60662
38.2045,39.0931,37.1783,37.8230,39048
36.2610,36.8932,35.9201,36.3805,3212
36.7298,38.0651,35.7722,37.0916,6087
37.9113,38.7386,37.6110,38.0856,87308
38.5482,38.9190,38.1125,38.1241,8462
38.7839,39.2742,38.5552,39.1393,90839
40.1700,40.9590,39.2259,39.8521,46786
39.0175,39.8605,38.1861,38.8721,98652
39.8910,40.0926,39.0522,39.9680,38678
39.1661,39.8723,38.1670,38.9959,97072
39.0717,40.1245,38.1229,39.2299,35976
40.9268,41.4247,40.5348,40.6397,2566
40.6983,41.5320,40.1614,40.3558,47406
39.6120,39.8585,39.4728,39.7443,6310
38.0505,39.0227,37.8253,38.5460,84482
39.5188,40.1311,38.9554,39.6177,23771
39.2106,40.1409,38.8323,39.5692,9931
40.6926,41.7217,40.2697,40.8443,45862
42.3523,42.6479,41.2971,42.0240,3245
42.3402,43.2075,41.4616,42.8172,17056
43.1284,43.2950,41.7286,42.6492,21230
41.4567,42.0621,40.6555,41.1789,34782
41.6925,42.6680,41.2853,42.1853,39169
42.2362,43.1378,41.7860,42.4040,75767
41.3084,42.0485,40.8258,41.4649,7966
41.5307,41.8771,40.5341,41.7836,13439
40.9911,41.1553,40.5688,41.0505,36759
40.4102,40.6171,39.4955,40.4780,95590
40.6690,41.6316,39.4559,40.4188,16581
39.9992,40.4888,39.8813,39.9633,98621
38.9670,39.5275,38.1385,39.1980,75411
38.8324,39.8964,38.3391,38.8977,43694
38.0197,38.8915,37.5416,37.7707,17947
37.0083,37.6116,36.5978,36.9699,45850
37.4986,37.7018,36.6248,37.1462,81710
37.0976,37.4486,35.8777,36.7280,95207
